Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A741240,Duncan,12/29/2016 15:48,12/29/2016 15:48,Airport And 47Th in Austin (TX),Stray,Normal,Dog,Neutered Male,5 years,Miniature Poodle Mix,Gray
A662273,Mia Badia,12/29/2016 16:08,12/29/2016 16:08,7801 N Capital Of Texas Hwy in Austin (TX),Stray,Normal,Dog,Spayed Female,5 years,Pit Bull Mix,Chocolate/White
A741165,Lucy,12/29/2016 16:49,12/29/2016 16:49,Austin (TX),Public Assist,Normal,Dog,Intact Female,2 years,German Shepherd Mix,Brown/Black
A741252,Drogo,12/29/2016 17:21,12/29/2016 17:21,2701 E 7Th St in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Pug Mix,Tan
A741253,*Jack,12/29/2016 17:35,12/29/2016 17:35,183 And Riverside in Austin (TX),Stray,Normal,Dog,Intact Male,11 months,Great Pyrenees Mix,White
A738980,Lova,12/29/2016 18:01,12/29/2016 18:01,E Oltorf St And Riverside Dr in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Siberian Husky,Black/White
A741173,Oreo,12/29/2016 18:44,12/29/2016 18:44,3400 Shoreline Dr in Travis (TX),Public Assist,Normal,Dog,Intact Male,2 years,Great Dane,White/Black
A741261,Lucy,12/30/2016 8:58,12/30/2016 8:58,6607 S Ih 35 in Austin (TX),Public Assist,Normal,Dog,Spayed Female,1 year,Labrador Retriever,Black/White
A741263,Ozzy,12/30/2016 10:18,12/30/2016 10:18,800 Dalton in Austin (TX),Public Assist,Injured,Dog,Intact Male,2 years,Anatol Shepherd Mix,Tan/White
A741059,Selina,12/30/2016 11:03,12/30/2016 11:03,Austin (TX),Public Assist,Normal,Dog,Intact Female,1 year,Pit Bull Mix,Black/White
A741266,*Mercury,12/30/2016 11:09,12/30/2016 11:09,5700 Signal Point in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Boxer Mix,Brown Brindle/White
A741265,*Cody,12/30/2016 11:11,12/30/2016 11:11,10000 Fm 969 in Austin (TX),Stray,Injured,Dog,Intact Male,2 years,Pit Bull Mix,Tan/White
A741267,,12/30/2016 11:27,12/30/2016 11:27,Peppertree Parkway & Deadwood Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Labrador Retriever Mix,Black/White
A741268,Mystique,12/30/2016 11:43,12/30/2016 11:43,Bexley Ln And Beachmont Ln in Austin (TX),Stray,Normal,Dog,Intact Female,8 months,Pit Bull Mix,White/Blue
A741269,,12/30/2016 11:57,12/30/2016 11:57,1903 Dexter St in Austin (TX),Wildlife,Sick,Other,Unknown,2 years,Raccoon Mix,Black/White
A741155,Memphis,12/30/2016 11:59,12/30/2016 11:59,Austin (TX),Public Assist,Normal,Dog,Neutered Male,9 years,Labrador Retriever,Yellow
A681962,Bay,12/30/2016 11:59,12/30/2016 11:59,Austin (TX),Public Assist,Normal,Dog,Neutered Male,2 years,Australian Cattle Dog Mix,White/Brown Brindle
A681959,Sadie,12/30/2016 11:59,12/30/2016 11:59,Austin (TX),Public Assist,Normal,Dog,Spayed Female,2 years,Australian Cattle Dog Mix,Tan/Black
A736525,*Donatello,12/30/2016 12:18,12/30/2016 12:18,Travis (TX),Owner Surrender,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby
A740235,,12/30/2016 12:29,12/30/2016 12:29,15511 Emmaleighs Ln in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Pug/Beagle,Brown/Black
A741284,Kylie,12/30/2016 12:42,12/30/2016 12:42,8528 Cornwall Dr in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 year,Domestic Medium Hair Mix,Black/White
A741282,,12/30/2016 12:42,12/30/2016 12:42,8528 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Brown Tabby
A741283,,12/30/2016 12:42,12/30/2016 12:42,8528 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Brown Tabby
A741273,,12/30/2016 12:42,12/30/2016 12:42,8528 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Black/White
A741279,Nora,12/30/2016 12:42,12/30/2016 12:42,8528 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair Mix,Black/White
A741276,,12/30/2016 12:42,12/30/2016 12:42,8528 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Black/White
A741280,,12/30/2016 12:42,12/30/2016 12:42,8528 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Brown Tabby/White
A741281,Taz,12/30/2016 12:42,12/30/2016 12:42,8528 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Brown Tabby/Cream
A741277,Dora,12/30/2016 12:42,12/30/2016 12:42,8528 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair Mix,Black/White
A741278,*Benji,12/30/2016 12:42,12/30/2016 12:42,8528 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Black/White
A741285,Miss Piggy,12/30/2016 13:04,12/30/2016 13:04,S Hwy 183 And Shively Lane in Austin (TX),Stray,Injured,Dog,Spayed Female,1 year,Labrador Retriever Mix,Black/White
A741286,Gambit,12/30/2016 13:17,12/30/2016 13:17,1115 Badlands Dr in Pflugerville (TX),Stray,Normal,Cat,Neutered Male,10 years,Domestic Shorthair Mix,Chocolate
A731983,Sadie,12/30/2016 13:37,12/30/2016 13:37,4306 Berkman Dr in Austin (TX),Public Assist,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,Black/White
A741287,*Ash,12/30/2016 13:37,12/30/2016 13:37,3462 Laguna Dr in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Great Pyrenees Mix,White
A741288,Leia,12/30/2016 13:37,12/30/2016 13:37,3462 Laguna Dr in Travis (TX),Stray,Normal,Dog,Intact Female,5 years,Australian Shepherd Mix,White/Tan
A738144,*Sprite,12/30/2016 13:44,12/30/2016 13:44,Travis (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,White/Tan
A741289,Chiquita,12/30/2016 13:45,12/30/2016 13:45,1127 Saucedo in Austin (TX),Public Assist,Normal,Dog,Intact Female,2 years,Pit Bull Mix,White/Tan
A741291,,12/30/2016 13:48,12/30/2016 13:48,9500 S Ih 35 Frontage Rd H in Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair Mix,Black
A741029,Socrates,12/30/2016 14:03,12/30/2016 14:03,Austin (TX),Stray,Normal,Dog,Neutered Male,8 years,Catahoula,Brown/White
A741294,Maggie,12/30/2016 15:29,12/30/2016 15:29,Hwy 290 @ Ih-35 in Austin (TX),Stray,Injured,Dog,Intact Female,1 year,Vizsla Mix,Brown
A741256,Sweetie,12/30/2016 15:31,12/30/2016 15:31,12402 Eagle Nest Dr in Hays (TX),Stray,Normal,Dog,Spayed Female,4 years,Yorkshire Terrier/Lhasa Apso,Tan/Black
A741299,*Iris,12/30/2016 15:39,12/30/2016 15:39,12208 Little Fatima in Austin (TX),Stray,Injured,Dog,Intact Female,12 years,German Shepherd Mix,Tan/Black
A741295,Aries,12/30/2016 15:47,12/30/2016 15:47,13701 N. Us 183 in Austin (TX),Public Assist,Normal,Dog,Intact Male,4 months,German Shepherd Mix,Black/Brown
A741298,Lucas,12/30/2016 15:50,12/30/2016 15:50,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 years,Labrador Retriever Mix,Black/White
A741297,Ralph,12/30/2016 15:50,12/30/2016 15:50,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 years,Labrador Retriever/Pit Bull,Black/White
A741302,Titan,12/30/2016 16:09,12/30/2016 16:09,Outside Jurisdiction,Public Assist,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Black
A741303,Voltron,12/30/2016 16:09,12/30/2016 16:09,Outside Jurisdiction,Public Assist,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Brown/White
A741301,Emmie,12/30/2016 16:09,12/30/2016 16:09,Outside Jurisdiction,Public Assist,Normal,Dog,Intact Female,1 year,Border Collie Mix,Black/White
A741305,*Sadie,12/30/2016 16:09,12/30/2016 16:09,Outside Jurisdiction,Public Assist,Normal,Dog,Intact Female,4 years,Labrador Retriever Mix,Buff
A741304,Alabama,12/30/2016 16:09,12/30/2016 16:09,Outside Jurisdiction,Public Assist,Normal,Dog,Neutered Male,9 months,German Shepherd Mix,Red
A741309,Fifi 2,12/30/2016 16:27,12/30/2016 16:27,8936 Milton Lease Dr in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Miniature Poodle/Lhasa Apso,White/Gray
A741311,Finley,12/30/2016 16:27,12/30/2016 16:27,8936 Milton Lease Dr in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Miniature Poodle/Lhasa Apso,White/Gray
A741308,,12/30/2016 16:34,12/30/2016 16:34,4304 Duval Rd in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Black/White
A741318,Alden,12/30/2016 17:12,12/30/2016 17:12,9300 S. Ih 35 Hwy in Austin (TX),Stray,Injured,Dog,Neutered Male,1 year,Cairn Terrier Mix,Brown
A741319,Princess,12/30/2016 17:27,12/30/2016 17:27,17307 Toyahville Trail in Travis (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair Mix,Tan/Cream
A624771,*Boudreaux,12/30/2016 19:13,12/30/2016 19:13,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,6 years,Dogue De Bordeaux Mix,Tan/White
A740442,Bear,12/30/2016 19:41,12/30/2016 19:41,1000 Exposition in Austin (TX),Public Assist,Normal,Dog,Neutered Male,8 years,German Shepherd Mix,Black/Brown
A740801,Oscar,12/31/2016 8:22,12/31/2016 8:22,S 1St St & W Dittmar Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,White/Brown
A701607,Rosco,12/31/2016 8:22,12/31/2016 8:22,S 1St St & W Dittmar Rd in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,White/Brown
A741329,Spot,12/31/2016 8:54,12/31/2016 8:54,7514 Lazy Creek in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Bull Terrier,White/Black
A741342,Terry,12/31/2016 11:03,12/31/2016 11:03,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3 years,Wire Hair Fox Terrier Mix,Brown/Black
A741343,Buddy,12/31/2016 11:21,12/31/2016 11:21,2631 Barton Hills Dr in Austin (TX),Stray,Normal,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Blue/White
A741344,,12/31/2016 11:26,12/31/2016 11:26,6105 Techni Center in Austin (TX),Stray,Normal,Dog,Spayed Female,4 years,Labrador Retriever Mix,Black
A741345,*Pascal,12/31/2016 11:26,12/31/2016 11:26,6105 Techni Center in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Brown Brindle/White
A534780,Oliver,12/31/2016 11:33,12/31/2016 11:33,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,9 years,Parson Russell Terrier Mix,White/Tricolor
A741347,Bird-1,12/31/2016 11:47,12/31/2016 11:47,1201 Dusky Thrush Trail in Austin (TX),Stray,Normal,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Torbie
A741346,*Marco,12/31/2016 11:48,12/31/2016 11:48,3405 Woodleigh St in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Labrador Retriever Mix,Brown/White
A741315,*Frankie,12/31/2016 11:55,12/31/2016 11:55,5302 Rambling Range in Austin (TX),Stray,Normal,Cat,Intact Female,3 years,Domestic Shorthair Mix,Brown Tabby/White
A741351,Toby,12/31/2016 12:01,12/31/2016 12:01,Quail Valley Blvd & Oak Hollow Cir in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,White
A704101,Lobo,12/31/2016 12:43,12/31/2016 12:43,W Braker Ln & Parkfield Dr in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Siberian Husky,Black/White
A741354,,12/31/2016 12:50,12/31/2016 12:50,13808 Sierra Wind Ln in Travis (TX),Stray,Normal,Cat,Intact Female,5 years,Domestic Medium Hair Mix,Calico
A741355,Zeppo,12/31/2016 13:04,12/31/2016 13:04,301 Nature Center Dr in Austin (TX),Stray,Normal,Dog,Neutered Male,10 years,Labrador Retriever Mix,Black
A741356,Jewels,12/31/2016 13:22,12/31/2016 13:22,7744 Northcross Dr in Austin (TX),Public Assist,Normal,Dog,Spayed Female,1 year,Boxer,White
A741357,*Gable,12/31/2016 13:40,12/31/2016 13:40,Parmer And Mopac in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,American Pit Bull Terrier Mix,Brown/White
A741358,*Louie,12/31/2016 14:14,12/31/2016 14:14,Manchaca And Redd St in Austin (TX),Stray,Normal,Dog,Intact Male,4 weeks,Labrador Retriever/Rottweiler,Black/Brown
A741359,Bongo,12/31/2016 14:28,12/31/2016 14:28,1603 Meander Dr in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,German Shepherd Mix,Brown/Black
A732594,Olivia,12/31/2016 14:35,12/31/2016 14:35,Hays (TX),Owner Surrender,Normal,Dog,Spayed Female,2 years,Papillon Mix,White/Black
A741361,,12/31/2016 14:54,12/31/2016 14:54,Nuckols Crossing Rd & Spring Meadow Rd in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Labrador Retriever Mix,Tan
A741362,,12/31/2016 14:56,12/31/2016 14:56,7002 Onion Creek Drive in Austin (TX),Stray,Normal,Dog,Intact Male,9 years,Beagle,Tricolor
A741363,,12/31/2016 15:00,12/31/2016 15:00,1800 Bremen St in Austin (TX),Wildlife,Sick,Other,Unknown,2 years,Raccoon Mix,Black/Gray
A741365,*Violet,12/31/2016 15:03,12/31/2016 15:03,1003 Fauntleroy Trail in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Rex Mix,Blue
A741366,,12/31/2016 15:09,12/31/2016 15:09,Oltorf And S 5Th St in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Norwich Terrier Mix,Tan
A741022,,12/31/2016 15:12,12/31/2016 15:12,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 months,Pointer Mix,White/Tan
A741373,*Vinny,12/31/2016 16:49,12/31/2016 16:49,2708 E 3Rd St in Austin (TX),Stray,Normal,Dog,Intact Male,8 years,Chihuahua Shorthair,White
A741374,Musselini,12/31/2016 16:51,12/31/2016 16:51,300 Ferguson in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Pit Bull Mix,Brown Brindle/White
A741375,Lucky,12/31/2016 18:52,12/31/2016 18:52,7300 Hart Lane in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Yorkshire Terrier,Brown/Gray
A741378,Sebastian,1/1/2017 9:38,1/1/2017 9:38,Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Yorkshire Terrier Mix,Black/Red
A741379,*Sweetpea,1/1/2017 9:38,1/1/2017 9:38,Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Border Terrier Mix,White/Tan
A741380,Bingo,1/1/2017 9:55,1/1/2017 9:55,3707 Manchaca Rd in Austin (TX),Stray,Normal,Dog,Neutered Male,10 months,Labrador Retriever Mix,Brown
A741382,Bc,1/1/2017 10:57,1/1/2017 10:57,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Calico
A617841,Ozzy,1/1/2017 11:01,1/1/2017 11:01,3807 Ranch Rd 620 in Travis (TX),Stray,Normal,Dog,Neutered Male,5 years,Great Dane Mix,White/Brown Brindle
A741384,Bently,1/1/2017 11:28,1/1/2017 11:28,8001 S Ih 35 in Austin (TX),Stray,Normal,Dog,Spayed Female,7 months,Labrador Retriever Mix,Black/White
A726606,Sammy,1/1/2017 11:31,1/1/2017 11:31,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Brown/White
A741385,Banks,1/1/2017 11:52,1/1/2017 11:52,2104 E Anderson Ln in Austin (TX),Stray,Aged,Dog,Neutered Male,12 years,Labrador Retriever Mix,Chocolate
A741391,Chase,1/1/2017 12:34,1/1/2017 12:34,4115 S Congress Ave in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Tan
A675366,Braker,1/1/2017 12:35,1/1/2017 12:35,400 W 6Th St in Austin (TX),Public Assist,Normal,Dog,Neutered Male,4 years,Labrador Retriever Mix,Black
A671266,Harvey,1/1/2017 12:39,1/1/2017 12:39,3404 Willowrun in Austin (TX),Public Assist,Normal,Dog,Neutered Male,7 years,Boxer Mix,Brown Brindle/White
A741390,Shiznik,1/1/2017 12:51,1/1/2017 12:51,205 W St Johns Ave in Austin (TX),Stray,Injured,Dog,Neutered Male,3 years,Shih Tzu Mix,Brown/White
A741392,Toby,1/1/2017 12:57,1/1/2017 12:57,6003 Cooing Ct in Austin (TX),Stray,Normal,Dog,Intact Male,14 years,Chihuahua Shorthair,Black/Gray
A741393,Sassy,1/1/2017 13:08,1/1/2017 13:08,Austin (TX),Public Assist,Normal,Dog,Intact Female,1 year,Pit Bull Mix,Blue
A741397,*Lula,1/1/2017 13:33,1/1/2017 13:33,2404 Santa Rita in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Siamese,Tortie Point
A741394,Charlee,1/1/2017 13:50,1/1/2017 13:50,Austin (TX),Stray,Normal,Dog,Intact Male,5 months,Yorkshire Terrier Mix,Silver/Tan
A741395,,1/1/2017 13:50,1/1/2017 13:50,Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Cairn Terrier,Tan
A445392,Bullet,1/1/2017 14:24,1/1/2017 14:24,7904 Persimmon Trl in Austin (TX),Stray,Normal,Dog,Neutered Male,12 years,Pit Bull Mix,Brown Brindle
A542429,Leo,1/1/2017 14:47,1/1/2017 14:47,6508 Libyan Drive in Austin (TX),Stray,Normal,Dog,Neutered Male,11 years,Lhasa Apso Mix,White
A741401,,1/1/2017 15:33,1/1/2017 15:33,11014 Friar Villa Dr in Austin (TX),Stray,Normal,Cat,Spayed Female,6 years,Domestic Shorthair Mix,Tortie
A741403,,1/1/2017 16:03,1/1/2017 16:03,400 Genard St in Austin (TX),Stray,Sick,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Blue
A645229,Rocko,1/1/2017 16:16,1/1/2017 16:16,5909 Bolm Rd in Austin (TX),Stray,Normal,Dog,Neutered Male,5 years,German Shepherd Mix,Brown/Black
A741404,Squishy,1/1/2017 16:25,1/1/2017 16:25,East Mlk And Airport in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Blue/White
A741405,Rocky,1/1/2017 17:12,1/1/2017 17:12,10401 N Lamar in Austin (TX),Stray,Normal,Dog,Intact Male,10 months,Chihuahua Shorthair Mix,Tan
A741407,Molly,1/1/2017 19:00,1/1/2017 19:00,9160 Research Blvd in Austin (TX),Stray,Aged,Dog,Spayed Female,11 years,Labrador Retriever Mix,Black
A741408,Royalty,1/1/2017 19:19,1/1/2017 19:19,7201 Levander Loop in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Labrador Retriever Mix,Black
A741410,*Java,1/1/2017 22:30,1/1/2017 22:30,1312 Miss Allisons Way in Travis (TX),Stray,Normal,Dog,Spayed Female,8 years,Australian Cattle Dog Mix,Brown
A741413,*Triton,1/2/2017 9:02,1/2/2017 9:02,East William Cannon Drive And Salt Springs in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,German Shepherd Mix,Black/Brown
A741414,,1/2/2017 9:03,1/2/2017 9:03,90 South Ih 35 in Hays (TX),Stray,Normal,Dog,Intact Female,1 month,Catahoula Mix,Brown Brindle/White
A741415,Blue,1/2/2017 9:12,1/2/2017 9:12,7101 West Highway 71 in Austin (TX),Public Assist,Normal,Dog,Intact Male,5 years,Pit Bull Mix,Blue/White
A736653,Babaloo,1/2/2017 9:12,1/2/2017 9:12,7101 West Highway 71 in Austin (TX),Public Assist,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Brown Brindle/White
A741417,*Zuzu,1/2/2017 9:34,1/2/2017 9:34,3909 S Lamar Blvd in Austin (TX),Stray,Injured,Cat,Intact Female,4 years,Domestic Shorthair Mix,Torbie
A741423,,1/2/2017 10:33,1/2/2017 10:33,11708 Railton Dr in Austin (TX),Stray,Normal,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Gray
A722646,Troop,1/2/2017 11:02,1/2/2017 11:02,S 1St St & Lightsey Rd in Austin (TX),Stray,Normal,Dog,Neutered Male,11 months,Pointer Mix,White/Black
A726703,Rocky,1/2/2017 11:05,1/2/2017 11:05,Mansell And Dolores in Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,Boxer Mix,Tricolor
A741424,,1/2/2017 11:09,1/2/2017 11:09,1600 Royal Crest Dr in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Miniature Poodle Mix,Black/White
A741406,Carmen,1/2/2017 11:12,1/2/2017 11:12,4106 N Lamar Blvd in Austin (TX),Stray,Sick,Cat,Spayed Female,16 years,Domestic Medium Hair Mix,Calico
A741425,,1/2/2017 11:22,1/2/2017 11:22,38 1/2 St And Sycamore in Austin (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby
A741426,*Mikey,1/2/2017 11:31,1/2/2017 11:31,14100 Thermal Dr in Travis (TX),Stray,Normal,Dog,Intact Male,7 months,Plott Hound Mix,Black Brindle/White
A741429,*Ulysses,1/2/2017 11:34,1/2/2017 11:34,104 East Longspur Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Dachshund/Chihuahua Shorthair,Black/Tan
A741427,Shadow,1/2/2017 11:34,1/2/2017 11:34,104 East Longspur Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,German Shepherd Mix,Black/Cream
A708359,Banjo,1/2/2017 11:39,1/2/2017 11:39,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Pit Bull/Labrador Retriever,Black/Brown
A741428,Cosmeaux,1/2/2017 11:45,1/2/2017 11:45,8207 Canoga Ave in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Brown
A741431,,1/2/2017 11:56,1/2/2017 11:56,4200 Clawson Road in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby/White
A741433,Shayla,1/2/2017 11:56,1/2/2017 11:56,4200 Clawson Road in Austin (TX),Stray,Normal,Cat,Intact Female,5 months,Domestic Shorthair Mix,Black/White
A741434,*Nanette,1/2/2017 11:56,1/2/2017 11:56,4200 Clawson Road in Austin (TX),Stray,Normal,Cat,Intact Female,6 months,Domestic Shorthair Mix,Brown Tabby
A741432,*Cookie,1/2/2017 11:56,1/2/2017 11:56,4200 Clawson Road in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White
A741430,,1/2/2017 11:56,1/2/2017 11:56,4200 Clawson Road in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby/White
A741435,*Bernie,1/2/2017 12:07,1/2/2017 12:07,5706 Claystone Cove in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair Mix,Black Smoke
A741437,Kitty,1/2/2017 12:07,1/2/2017 12:07,5706 Claystone Cove in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair Mix,Tortie
A741436,Springer,1/2/2017 12:13,1/2/2017 12:13,Travis (TX),Owner Surrender,Normal,Dog,Neutered Male,5 years,Australian Cattle Dog Mix,Tan/White
A741439,*Molly,1/2/2017 12:21,1/2/2017 12:21,9309 La Puente Drive in Austin (TX),Stray,Normal,Cat,Spayed Female,1 year,Domestic Medium Hair Mix,Black
A741441,Deeohgee,1/2/2017 12:34,1/2/2017 12:34,Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Doberman Pinsch,Blue/Tan
A741442,Janie,1/2/2017 12:45,1/2/2017 12:45,4733 Castleman Dr in Travis (TX),Stray,Normal,Dog,Spayed Female,7 years,Labrador Retriever Mix,Yellow
A741444,Bella,1/2/2017 13:24,1/2/2017 13:24,N Lamar Blvd & Research Blvd in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Cairn Terrier Mix,Tan
A741448,,1/2/2017 13:49,1/2/2017 13:49,701 East Stassney in Austin (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby/White
A740752,,1/2/2017 14:07,1/2/2017 14:07,508 Seminole Dr in Austin (TX),Stray,Normal,Dog,Intact Male,6 months,Australian Cattle Dog Mix,Blue Tick/Tan
A741451,,1/2/2017 14:23,1/2/2017 14:23,Viewpoint Dr And Nuckols Crossing Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Manchester Terrier Mix,Black/Brown Brindle
A741458,,1/2/2017 14:55,1/2/2017 14:55,E 16Th St in Austin (TX),Stray,Normal,Other,Unknown,1 year,Rabbit Sh Mix,Blue
A741465,,1/2/2017 15:01,1/2/2017 15:01,12509 N Lamar Blvd in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Medium Hair Mix,Orange/White
A741460,Sadie,1/2/2017 15:10,1/2/2017 15:10,Pleasant Valley And Riverside in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Dachshund Mix,Black
A741459,Loki,1/2/2017 15:13,1/2/2017 15:13,124 W. Anderson in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Labrador Retriever Mix,Black
A741464,,1/2/2017 15:36,1/2/2017 15:36,5300 Highway 71 in Del Valle (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A716006,Snoopy,1/2/2017 15:42,1/2/2017 15:42,5402 Pecan Brook Dr in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Pointer/Labrador Retriever,White/Brown
A741468,*Martha,1/2/2017 15:58,1/2/2017 15:58,7206 Teaberry Dr in Austin (TX),Stray,Normal,Dog,Spayed Female,8 years,Labrador Retriever Mix,Chocolate
A741470,,1/2/2017 16:10,1/2/2017 16:10,619 Bissonet Lane in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Tan
A741474,*Dana,1/2/2017 16:23,1/2/2017 16:23,4718 Us-183 in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Rottweiler Mix,Black/Brown
A741478,,1/2/2017 16:23,1/2/2017 16:23,4718 Us-183 in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Catahoula/Rottweiler,Black/Brown
A741479,,1/2/2017 16:23,1/2/2017 16:23,4718 Us-183 in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Rottweiler Mix,Tricolor/Brown
A741473,*Gusgus,1/2/2017 16:26,1/2/2017 16:26,4804 Pimlico Dr in Travis (TX),Stray,Normal,Dog,Intact Male,3 years,Bluetick Hound Mix,Tricolor/White
A741476,*Dax,1/2/2017 16:30,1/2/2017 16:30,1511 Faro Dr in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Pit Bull Mix,Black/White
A741477,*Dakota,1/2/2017 16:30,1/2/2017 16:30,1511 Faro Dr in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Pit Bull Mix,Brown Brindle/White
A741475,,1/2/2017 16:33,1/2/2017 16:33,Elizabeth St in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Bat Mix,Brown
